customer_ref,source_industry,tenure,gender,engagement_score,monetary_value,product_or_service_count,support_friction,is_active,churn,tenure_score
ecom_50269,ecommerce,7.0,female,0.37875,0.5088771962214221,1.0,0,1,0,0.11475409836065574
ecom_50270,ecommerce,4.0,female,0.33625000000000005,0.44019815994338285,3.0,0,1,0,0.06557377049180328
ecom_50271,ecommerce,9.0,male,0.37875,0.3771808363334257,1.0,0,1,0,0.14754098360655737
ecom_50272,ecommerce,16.0,female,0.37875,0.44684451829287053,1.0,1,1,0,0.26229508196721313
ecom_50273,ecommerce,0.0,female,0.35875,0.4457675620788332,1.0,1,1,0,0.0
ecom_50274,ecommerce,10.0,female,0.5475,0.4445982953321641,10.0,1,1,0,0.16393442622950818
ecom_50275,ecommerce,9.0,male,0.47624999999999995,0.3759500292316687,3.0,0,1,0,0.14754098360655737
ecom_50276,ecommerce,12.0,male,0.29875,0.8983968737499616,1.0,1,1,0,0.19672131147540983
ecom_50277,ecommerce,29.0,female,0.22000000000000003,0.7142373611495738,0.0,0,1,0,0.47540983606557374
ecom_50278,ecommerce,3.0,female,0.35500000000000004,0.5100772331456352,4.0,0,1,0,0.04918032786885246
ecom_50279,ecommerce,14.0,male,0.23875000000000002,0.565925105387858,1.0,0,1,0,0.22950819672131148
ecom_50280,ecommerce,1.0,male,0.37875,0.44795224468445183,1.0,0,1,0,0.01639344262295082
ecom_50281,ecommerce,0.0,male,0.37875,0.43173636111880365,1.0,0,1,1,0.0
ecom_50282,ecommerce,25.0,male,0.35875,0.5529093202867781,1.0,1,1,0,0.4098360655737705
ecom_50283,ecommerce,18.0,male,0.37875,0.3893658266408197,1.0,0,1,0,0.29508196721311475
ecom_50284,ecommerce,25.0,female,0.21875,0.8171020646789132,1.0,0,1,0,0.4098360655737705
ecom_50285,ecommerce,15.0,female,0.37875,0.44789070432936395,1.0,0,1,0,0.2459016393442623
ecom_50286,ecommerce,3.0,female,0.41875,0.49512292685928794,1.0,0,1,0,0.04918032786885246
ecom_50287,ecommerce,30.0,female,0.48625,0.9097510692636697,11.0,0,1,0,0.4918032786885246
ecom_50288,ecommerce,19.0,female,0.29875,0.45570632942552075,1.0,0,1,0,0.3114754098360656
ecom_50289,ecommerce,15.0,female,0.35875,0.4468752884704144,1.0,0,1,0,0.2459016393442623
ecom_50290,ecommerce,0.0,female,0.37875,0.40622788393489034,1.0,1,1,1,0.0
ecom_50291,ecommerce,0.0,female,0.41875,0.3800424628450106,1.0,0,1,1,0.0
ecom_50292,ecommerce,9.0,male,0.29875,0.36007261761900367,1.0,1,1,0,0.14754098360655737
ecom_50293,ecommerce,13.0,female,0.37875,0.8628265485091849,1.0,0,1,0,0.21311475409836064
ecom_50294,ecommerce,0.0,female,0.13874999999999998,0.3965045078310102,1.0,0,1,0,0.0
ecom_50295,ecommerce,9.0,male,0.29875,0.3722268377488538,1.0,0,1,0,0.14754098360655737
ecom_50296,ecommerce,2.0,male,0.43875,0.6749438444259824,1.0,0,0,0,0.03278688524590164
ecom_50297,ecommerce,0.0,female,0.43875,0.3860426474660759,1.0,0,1,1,0.0
ecom_50298,ecommerce,0.0,male,0.35875,0.38659651066186645,1.0,0,1,1,0.0
ecom_50299,ecommerce,3.0,female,0.49124999999999996,0.5665405089387365,7.0,0,1,0,0.04918032786885246
ecom_50300,ecommerce,30.0,male,0.34,0.7421151420043693,0.0,0,1,0,0.4918032786885246
ecom_50301,ecommerce,23.0,male,0.6212500000000001,0.83221022185298,15.0,0,1,0,0.3770491803278688
ecom_50302,ecommerce,3.0,female,0.3925,0.38659651066186645,6.0,0,1,0,0.04918032786885246
ecom_50303,ecommerce,30.0,female,0.66375,0.6235884181051724,13.0,0,1,0,0.4918032786885246
ecom_50304,ecommerce,20.0,female,0.37875,0.46370657558694106,1.0,0,1,0,0.32786885245901637
ecom_50305,ecommerce,19.0,male,0.29875,0.8572879165512786,1.0,0,1,0,0.3114754098360656
ecom_50306,ecommerce,8.0,male,0.47500000000000003,0.4378596264500446,4.0,0,1,0,0.13114754098360656
ecom_50307,ecommerce,27.0,female,0.29875,0.42401304655527866,1.0,0,1,0,0.4426229508196721
ecom_50308,ecommerce,7.0,male,0.27375,0.3928736268808271,5.0,0,1,0,0.11475409836065574
ecom_50309,ecommerce,19.0,female,0.43875,0.5868180559401828,1.0,1,1,0,0.3114754098360656
ecom_50310,ecommerce,4.0,male,0.29875,0.6353426259269517,1.0,0,1,0,0.06557377049180328
ecom_50311,ecommerce,0.0,male,0.28,0.7264838918120559,0.0,1,1,1,0.0
ecom_50312,ecommerce,0.0,male,0.41875,0.41256654050893876,1.0,0,1,1,0.0
ecom_50313,ecommerce,3.0,male,0.13874999999999998,0.3994892150527709,1.0,0,1,0,0.04918032786885246
ecom_50314,ecommerce,8.0,male,0.37875,0.5425397704544754,1.0,1,1,0,0.13114754098360656
ecom_50315,ecommerce,0.0,male,0.37875,0.6099879996307579,1.0,0,1,1,0.0
ecom_50316,ecommerce,0.0,female,0.29875,0.6138650420012923,1.0,1,1,1,0.0
ecom_50317,ecommerce,9.0,male,0.39749999999999996,0.37210375703867815,2.0,0,1,0,0.14754098360655737
ecom_50318,ecommerce,9.0,male,0.44875,0.6147881473276101,9.0,0,1,0,0.14754098360655737
ecom_50319,ecommerce,0.0,male,0.35875,0.427520846795286,1.0,0,1,1,0.0
ecom_50320,ecommerce,21.0,female,0.3925,0.4323517646696821,6.0,0,1,0,0.3442622950819672
ecom_50321,ecommerce,28.0,female,0.41125,0.8257177143912121,7.0,0,1,0,0.45901639344262296
ecom_50322,ecommerce,14.0,male,0.29875,0.4993999815378935,1.0,0,1,0,0.22950819672131148
ecom_50323,ecommerce,8.0,male,0.3925,0.45284470291393575,6.0,0,1,0,0.13114754098360656
ecom_50324,ecommerce,13.0,female,0.36,0.7150066155881719,0.0,0,1,0,0.21311475409836064
ecom_50325,ecommerce,12.0,female,0.29875,0.42324379211668056,1.0,0,1,0,0.19672131147540983
ecom_50326,ecommerce,4.0,male,0.37875,0.5102310840333548,1.0,1,1,0,0.06557377049180328
ecom_50327,ecommerce,15.0,male,0.37375,0.5355857103295486,5.0,1,1,0,0.2459016393442623
ecom_50328,ecommerce,18.0,male,0.41625,0.4555524785378012,3.0,0,1,0,0.29508196721311475
ecom_50329,ecommerce,0.0,female,0.13874999999999998,0.39204283208714114,1.0,1,1,1,0.0
ecom_50330,ecommerce,2.0,male,0.29875,0.4388442721314502,1.0,0,1,0,0.03278688524590164
ecom_50331,ecommerce,6.0,female,0.31875,0.8056863288101171,1.0,0,1,0,0.09836065573770492
ecom_50332,ecommerce,0.0,male,0.35875,0.6633127173143789,1.0,0,0,0,0.0
ecom_50333,ecommerce,9.0,male,0.37875,0.36548816886673435,1.0,1,1,1,0.14754098360655737
ecom_50334,ecommerce,13.0,male,0.41875,0.6440813563494261,1.0,0,0,0,0.21311475409836064
ecom_50335,ecommerce,14.0,female,0.43875,0.5172774546909136,1.0,1,1,0,0.22950819672131148
ecom_50336,ecommerce,0.0,male,0.29875,0.44019815994338285,1.0,0,1,0,0.0
ecom_50337,ecommerce,8.0,female,0.37875,0.45721406812517307,1.0,0,1,0,0.13114754098360656
ecom_50338,ecommerce,7.0,male,0.39375,0.47192221299116893,5.0,0,1,0,0.11475409836065574
ecom_50339,ecommerce,0.0,male,0.49874999999999997,0.37970399089202744,1.0,1,1,1,0.0
ecom_50340,ecommerce,10.0,female,0.29875,0.5382011754207822,1.0,0,1,0,0.16393442622950818
ecom_50341,ecommerce,19.0,female,0.29875,0.6316194344441367,1.0,0,1,0,0.3114754098360656
ecom_50342,ecommerce,14.0,female,0.5662499999999999,0.8183328717806702,11.0,0,1,0,0.22950819672131148
ecom_50343,ecommerce,10.0,male,0.49124999999999996,0.5795255238622726,7.0,0,1,0,0.16393442622950818
ecom_50344,ecommerce,25.0,male,0.4725,0.47930705560171083,6.0,1,1,0,0.4098360655737705
ecom_50345,ecommerce,0.0,male,0.23875000000000002,0.45253700113849654,1.0,0,1,1,0.0
ecom_50346,ecommerce,0.0,male,0.3175,0.3815502015446629,2.0,0,1,0,0.0
ecom_50347,ecommerce,11.0,female,0.37875,0.6099879996307579,1.0,0,1,0,0.18032786885245902
ecom_50348,ecommerce,10.0,female,0.435,0.5060771100649251,4.0,0,1,0,0.16393442622950818
ecom_50349,ecommerce,22.0,male,0.35875,0.9077817779008585,1.0,1,1,0,0.36065573770491804
ecom_50350,ecommerce,0.0,male,0.07875,0.39155050924643836,1.0,1,1,0,0.0
ecom_50351,ecommerce,0.0,male,0.37875,0.5006923289947383,1.0,0,1,0,0.0
ecom_50352,ecommerce,9.0,male,0.43875,0.3731499430751716,1.0,0,1,0,0.14754098360655737
ecom_50353,ecommerce,23.0,male,0.4675,0.8677190067386689,10.0,0,1,0,0.3770491803278688
ecom_50354,ecommerce,9.0,male,0.29875,0.3721960675713099,1.0,0,1,0,0.14754098360655737
ecom_50355,ecommerce,0.0,female,0.13874999999999998,0.3965045078310102,1.0,1,1,1,0.0
ecom_50356,ecommerce,9.0,male,0.43875,0.3702575463860427,1.0,0,1,1,0.14754098360655737
ecom_50357,ecommerce,7.0,male,0.35875,0.41915135850333857,1.0,1,1,0,0.11475409836065574
ecom_50358,ecommerce,0.0,male,0.29875,0.4379519369826764,1.0,0,1,1,0.0
ecom_50359,ecommerce,8.0,male,0.35875,0.4209667989784301,1.0,0,1,0,0.13114754098360656
ecom_50360,ecommerce,4.0,male,0.39375,0.4757069448290716,5.0,0,1,0,0.06557377049180328
ecom_50361,ecommerce,9.0,female,0.43875,0.37499615372780704,1.0,0,1,0,0.14754098360655737
ecom_50362,ecommerce,10.0,male,0.37875,0.6031570202160067,1.0,1,1,0,0.16393442622950818
ecom_50363,ecommerce,0.0,female,0.19874999999999998,0.394965998953814,1.0,0,1,0,0.0
ecom_50364,ecommerce,15.0,female,0.3175,0.43352103141635123,2.0,0,1,0,0.2459016393442623
ecom_50365,ecommerce,16.0,male,0.35875,0.8193175174620757,1.0,1,1,0,0.26229508196721313
ecom_50366,ecommerce,11.0,female,0.29875,0.38828887042678234,1.0,0,1,0,0.18032786885245902
ecom_50367,ecommerce,16.0,male,0.435,0.4824456137111911,4.0,1,1,0,0.26229508196721313
ecom_50368,ecommerce,21.0,female,0.34,0.7816240499707683,0.0,0,1,0,0.3442622950819672
ecom_50369,ecommerce,17.0,female,0.35875,0.49186128803963197,1.0,0,1,0,0.2786885245901639
ecom_50370,ecommerce,7.0,female,0.29875,0.38705806332502535,1.0,1,1,0,0.11475409836065574
ecom_50371,ecommerce,0.0,male,0.13874999999999998,0.40127388535031844,1.0,0,1,1,0.0
ecom_50372,ecommerce,0.0,male,0.29875,0.41376657743315176,1.0,0,1,0,0.0
ecom_50373,ecommerce,17.0,male,0.29875,0.9081202498538417,1.0,1,1,0,0.2786885245901639
ecom_50374,ecommerce,0.0,male,0.1575,0.3930274777685467,2.0,0,1,0,0.0
ecom_50375,ecommerce,6.0,male,0.29875,0.5262931167112834,1.0,0,1,0,0.09836065573770492
ecom_50376,ecommerce,5.0,female,0.37875,0.5022308378719345,1.0,1,1,0,0.08196721311475409
ecom_50377,ecommerce,9.0,female,0.37875,0.3717960552632389,1.0,0,1,0,0.14754098360655737
ecom_50378,ecommerce,26.0,female,0.43000000000000005,0.5655866334348749,8.0,0,1,0,0.4262295081967213
ecom_50379,ecommerce,7.0,male,0.27,0.3905043232099449,8.0,0,1,0,0.11475409836065574
ecom_50380,ecommerce,8.0,female,0.37875,0.43958275639250444,1.0,0,1,1,0.13114754098360656
ecom_50381,ecommerce,0.0,female,0.37875,0.38951967752853933,1.0,1,1,0,0.0
ecom_50382,ecommerce,10.0,male,0.41125,0.5979876303886273,7.0,0,1,0,0.16393442622950818
ecom_50383,ecommerce,2.0,female,0.37875,0.47881473276100806,1.0,0,1,0,0.03278688524590164
ecom_50384,ecommerce,8.0,male,0.60625,0.512200375396166,11.0,0,1,0,0.13114754098360656
ecom_50385,ecommerce,6.0,male,0.275,0.5454013969660605,4.0,0,1,0,0.09836065573770492
ecom_50386,ecommerce,27.0,male,0.41125,0.6377119295978337,7.0,0,1,0,0.4426229508196721
ecom_50387,ecommerce,9.0,male,0.35875,0.5799255361703437,1.0,1,1,0,0.14754098360655737
ecom_50388,ecommerce,9.0,male,0.35875,0.3706267885165697,1.0,0,1,0,0.14754098360655737
ecom_50389,ecommerce,0.0,male,0.29875,0.33874888458106406,1.0,1,1,1,0.0
ecom_50390,ecommerce,0.0,male,0.5287499999999999,0.41072032985630325,9.0,1,1,1,0.0
ecom_50391,ecommerce,9.0,male,0.35875,0.34711837287301145,1.0,0,1,0,0.14754098360655737
ecom_50392,ecommerce,0.0,male,0.07875,0.39444290593556725,1.0,0,1,0,0.0
ecom_50393,ecommerce,0.0,male,0.23875000000000002,0.4569679067048216,1.0,0,1,0,0.0
ecom_50394,ecommerce,11.0,female,0.35875,0.4316440505861719,1.0,0,1,0,0.18032786885245902
ecom_50395,ecommerce,2.0,male,0.27749999999999997,0.3913966583587187,2.0,0,1,0,0.03278688524590164
ecom_50396,ecommerce,21.0,male,0.2575,0.5575556170959106,2.0,0,1,0,0.3442622950819672
ecom_50397,ecommerce,0.0,female,0.31875,0.4506907904858611,1.0,1,1,0,0.0
ecom_50398,ecommerce,10.0,male,0.31875,0.4517062063448106,1.0,0,1,0,0.16393442622950818
ecom_50399,ecommerce,23.0,male,0.35624999999999996,0.4068125173082249,3.0,1,1,0,0.3770491803278688
ecom_50400,ecommerce,7.0,female,0.47125000000000006,0.5729714760454168,7.0,0,1,0,0.11475409836065574
ecom_50401,ecommerce,0.0,female,0.39749999999999996,0.4485368780577864,2.0,0,1,1,0.0
ecom_50402,ecommerce,12.0,female,0.62625,0.4477983937967322,11.0,0,1,0,0.19672131147540983
ecom_50403,ecommerce,5.0,male,0.29875,0.4737376534662605,1.0,0,1,0,0.08196721311475409
ecom_50404,ecommerce,13.0,male,0.29875,0.5168159020277547,1.0,1,1,1,0.21311475409836064
ecom_50405,ecommerce,11.0,female,0.23875000000000002,0.542324379211668,1.0,0,1,0,0.18032786885245902
ecom_50406,ecommerce,0.0,female,0.37875,0.5357703313948121,1.0,0,1,0,0.0
ecom_50407,ecommerce,5.0,female,0.41125,0.6510661866518969,7.0,0,0,0,0.08196721311475409
ecom_50408,ecommerce,20.0,male,0.29875,0.4603218560571094,1.0,0,1,0,0.32786885245901637
ecom_50409,ecommerce,13.0,male,0.35875,0.6300193852118526,1.0,1,1,0,0.21311475409836064
ecom_50410,ecommerce,26.0,male,0.22000000000000003,0.7635311855749407,0.0,0,1,0,0.4262295081967213
ecom_50411,ecommerce,14.0,male,0.645,0.8966737438075019,12.0,0,1,0,0.22950819672131148
ecom_50412,ecommerce,30.0,male,0.3175,0.47401458506415584,2.0,0,1,0,0.4918032786885246
ecom_50413,ecommerce,0.0,male,0.29875,0.5782639465829718,1.0,0,1,0,0.0
ecom_50414,ecommerce,14.0,male,0.3775,0.8981507123296101,2.0,0,1,0,0.22950819672131148
ecom_50415,ecommerce,23.0,male,0.3175,0.4269362134219514,2.0,0,1,0,0.3770491803278688
ecom_50416,ecommerce,9.0,female,0.53625,0.3758884888765808,3.0,1,1,1,0.14754098360655737
ecom_50417,ecommerce,9.0,female,0.31875,0.6681128650112311,1.0,0,0,0,0.14754098360655737
ecom_50418,ecommerce,11.0,female,0.29875,0.5495861411120342,1.0,1,1,0,0.18032786885245902
ecom_50419,ecommerce,17.0,male,0.41875,0.4217975937721161,1.0,0,1,0,0.2786885245901639
ecom_50420,ecommerce,20.0,female,0.28,0.7314071202190836,0.0,1,1,0,0.32786885245901637
ecom_50421,ecommerce,3.0,male,0.41125,0.4709067971322194,7.0,0,1,0,0.04918032786885246
ecom_50422,ecommerce,2.0,male,0.29875,0.38899658451029256,1.0,0,1,0,0.03278688524590164
ecom_50423,ecommerce,5.0,male,0.0975,0.3925966952829318,2.0,1,1,1,0.08196721311475409
ecom_50424,ecommerce,16.0,male,0.3775,0.517062063448106,2.0,0,1,0,0.26229508196721313
ecom_50425,ecommerce,7.0,female,0.435,0.4966922059140281,4.0,0,1,0,0.11475409836065574
ecom_50426,ecommerce,0.0,male,0.29875,0.38462721929905536,1.0,0,1,0,0.0
ecom_50427,ecommerce,12.0,female,0.27625,0.5042924397673774,3.0,0,1,0,0.19672131147540983
ecom_50428,ecommerce,29.0,male,0.29875,0.6493430567094371,1.0,0,0,0,0.47540983606557374
ecom_50429,ecommerce,13.0,female,0.3775,0.37976553124711526,2.0,1,1,0,0.21311475409836064
ecom_50430,ecommerce,0.0,female,0.35875,0.5172774546909136,1.0,0,1,0,0.0
ecom_50431,ecommerce,9.0,male,0.3175,0.3783808732576387,2.0,0,1,0,0.14754098360655737
ecom_50432,ecommerce,26.0,male,0.3175,0.3830887104218591,2.0,0,1,0,0.4262295081967213
ecom_50433,ecommerce,8.0,female,0.37875,0.4644142896704514,1.0,0,1,0,0.13114754098360656
ecom_50434,ecommerce,5.0,male,0.435,0.4710606480199391,4.0,0,1,0,0.08196721311475409
ecom_50435,ecommerce,11.0,male,0.13874999999999998,0.4017662081910212,1.0,1,1,0,0.18032786885245902
ecom_50436,ecommerce,7.0,female,0.29875,0.4652758546416813,1.0,0,1,0,0.11475409836065574
ecom_50437,ecommerce,25.0,male,0.35875,0.8263638881196345,1.0,0,1,0,0.4098360655737705
ecom_50438,ecommerce,0.0,male,0.25125,0.3903504723222253,7.0,1,1,1,0.0
ecom_50439,ecommerce,0.0,female,0.29875,0.49786147266069725,1.0,0,1,0,0.0
ecom_50440,ecommerce,18.0,male,0.45625000000000004,0.511769592910551,3.0,0,1,0,0.29508196721311475
ecom_50441,ecommerce,0.0,male,0.31875,0.4155512477306994,1.0,0,1,0,0.0
ecom_50442,ecommerce,10.0,female,0.25875,0.5045386011877289,1.0,1,1,1,0.16393442622950818
ecom_50443,ecommerce,7.0,male,0.29875,0.5007538693498261,1.0,0,1,0,0.11475409836065574
ecom_50444,ecommerce,18.0,male,0.37875,0.9187667312840394,1.0,1,1,1,0.29508196721311475
ecom_50445,ecommerce,9.0,male,0.43875,0.5411551124649989,1.0,0,1,0,0.14754098360655737
ecom_50446,ecommerce,25.0,male,0.29875,0.4387211914212745,1.0,0,1,0,0.4098360655737705
ecom_50447,ecommerce,0.0,female,0.5175,0.44198283024093044,2.0,0,1,0,0.0
ecom_50448,ecommerce,2.0,female,0.37875,0.44109049509215664,1.0,0,1,0,0.03278688524590164
ecom_50449,ecommerce,0.0,male,0.35875,0.47158374103818573,1.0,0,1,1,0.0
ecom_50450,ecommerce,7.0,female,0.25875,0.40862795778331645,1.0,0,1,0,0.11475409836065574
ecom_50451,ecommerce,27.0,female,0.37875,0.47647619926766976,1.0,1,1,0,0.4426229508196721
ecom_50452,ecommerce,2.0,male,0.29875,0.4413058863349641,1.0,0,1,0,0.03278688524590164
ecom_50453,ecommerce,10.0,female,0.195,0.393304409366442,4.0,1,1,0,0.16393442622950818
ecom_50454,ecommerce,11.0,female,0.315,0.4917074371519124,4.0,1,1,0,0.18032786885245902
ecom_50455,ecommerce,7.0,female,0.35875,0.4425059232591772,1.0,0,1,0,0.11475409836065574
ecom_50456,ecommerce,8.0,female,0.37875,0.3868426720822179,1.0,0,1,0,0.13114754098360656
ecom_50457,ecommerce,3.0,male,0.41875,0.42564386596510667,1.0,0,1,0,0.04918032786885246
ecom_50458,ecommerce,13.0,female,0.21625000000000003,0.4382904089356595,3.0,0,1,0,0.21311475409836064
ecom_50459,ecommerce,7.0,female,0.37875,0.5077079294747531,1.0,0,1,0,0.11475409836065574
ecom_50460,ecommerce,15.0,male,0.6225,0.8747961475737716,14.0,0,1,0,0.2459016393442623
ecom_50461,ecommerce,9.0,male,0.25875,0.3569648296870673,1.0,1,1,1,0.14754098360655737
ecom_50462,ecommerce,0.0,male,0.19874999999999998,0.3905966337425767,1.0,0,1,0,0.0
ecom_50463,ecommerce,25.0,female,0.13874999999999998,0.40459706452506233,1.0,0,1,0,0.4098360655737705
ecom_50464,ecommerce,23.0,male,0.37875,0.8504569371365273,1.0,0,1,0,0.3770491803278688
ecom_50465,ecommerce,0.0,female,0.35875,0.37905781716360504,1.0,1,1,1,0.0
ecom_50466,ecommerce,6.0,male,0.33625000000000005,0.6674359211052648,3.0,0,0,0,0.09836065573770492
ecom_50467,ecommerce,0.0,female,0.37875,0.47152220068309797,1.0,0,1,1,0.0
ecom_50468,ecommerce,20.0,female,0.33625000000000005,0.8231637896550662,3.0,1,1,0,0.32786885245901637
ecom_50469,ecommerce,9.0,female,0.29875,0.4685682636388812,1.0,0,1,0,0.14754098360655737
ecom_50470,ecommerce,2.0,male,0.01875,0.3907812548078402,1.0,0,1,0,0.03278688524590164
ecom_50471,ecommerce,20.0,male,0.52375,0.8999046124496137,13.0,1,1,1,0.32786885245901637
ecom_50472,ecommerce,8.0,female,0.19750000000000004,0.3848118403643189,2.0,0,1,0,0.13114754098360656
ecom_50473,ecommerce,15.0,female,0.35875,0.49423059171051414,1.0,1,1,0,0.2459016393442623
ecom_50474,ecommerce,0.0,male,0.3175,0.4425366934367211,2.0,0,1,1,0.0
ecom_50475,ecommerce,9.0,male,0.29875,0.37364226591587435,1.0,0,1,0,0.14754098360655737
ecom_50476,ecommerce,5.0,female,0.5325,0.4973076094649066,6.0,0,1,0,0.08196721311475409
ecom_50477,ecommerce,13.0,male,0.35875,0.4644450598479953,1.0,0,1,0,0.21311475409836064
ecom_50478,ecommerce,3.0,female,0.35875,0.5193082864088125,1.0,1,1,0,0.04918032786885246
ecom_50479,ecommerce,9.0,female,0.43875,0.37767315917412847,1.0,0,1,0,0.14754098360655737
ecom_50480,ecommerce,15.0,male,0.49124999999999996,0.4441367426690052,7.0,0,1,0,0.2459016393442623
ecom_50481,ecommerce,11.0,male,0.35875,0.501184651835441,1.0,0,1,0,0.18032786885245902
ecom_50482,ecommerce,7.0,female,0.43875,0.38625803870888337,1.0,0,1,0,0.11475409836065574
ecom_50483,ecommerce,12.0,female,0.41125,0.5432167143604418,7.0,0,1,1,0.19672131147540983
ecom_50484,ecommerce,18.0,male,0.41125,0.4664758915658943,7.0,0,1,1,0.29508196721311475
ecom_50485,ecommerce,16.0,male,0.37875,0.8356872519154435,1.0,0,1,0,0.26229508196721313
ecom_50486,ecommerce,0.0,male,0.35875,0.7018062094218283,1.0,1,0,0,0.0
ecom_50487,ecommerce,8.0,male,0.29875,0.6222037601156959,1.0,0,1,0,0.13114754098360656
ecom_50488,ecommerce,1.0,female,0.41125,0.4547524539216591,7.0,1,1,0,0.01639344262295082
ecom_50489,ecommerce,7.0,male,0.29875,0.42268992892088986,1.0,0,1,0,0.11475409836065574
ecom_50490,ecommerce,0.0,female,0.35875,0.3805040155081695,1.0,1,1,1,0.0
ecom_50491,ecommerce,9.0,male,0.29875,0.36019569832917936,1.0,0,1,0,0.14754098360655737
ecom_50492,ecommerce,24.0,female,0.435,0.8094710606480199,4.0,0,1,0,0.39344262295081966
ecom_50493,ecommerce,17.0,male,0.3175,0.49026123880734795,2.0,0,1,0,0.2786885245901639
ecom_50494,ecommerce,0.0,male,0.25875,0.41305886334964154,1.0,0,1,0,0.0
ecom_50495,ecommerce,6.0,male,0.17875000000000002,0.4319209821840672,1.0,0,1,0,0.09836065573770492
ecom_50496,ecommerce,8.0,female,0.35875,0.3864426597741469,1.0,0,1,0,0.13114754098360656
ecom_50497,ecommerce,9.0,male,0.35500000000000004,0.4985076463891196,4.0,1,1,0,0.14754098360655737
ecom_50498,ecommerce,5.0,male,0.37875,0.44318286716514355,1.0,0,1,0,0.08196721311475409
ecom_50499,ecommerce,3.0,male,0.43875,0.4234284131819441,1.0,0,1,0,0.04918032786885246
ecom_50500,ecommerce,26.0,female,0.43875,0.6441428967045139,1.0,1,0,0,0.4262295081967213
ecom_50501,ecommerce,18.0,male,0.37875,0.638819655989415,1.0,1,1,0,0.29508196721311475
ecom_50502,ecommerce,5.0,female,0.25875,0.4669374442290532,1.0,0,1,0,0.08196721311475409
ecom_50503,ecommerce,25.0,female,0.34,0.7331302501615434,0.0,0,1,0,0.4098360655737705
ecom_50504,ecommerce,10.0,male,0.43875,0.5026000800024616,1.0,0,1,0,0.16393442622950818
ecom_50505,ecommerce,1.0,male,0.43875,0.4595833717960553,1.0,0,1,0,0.01639344262295082
ecom_50506,ecommerce,0.0,male,0.3775,0.45462937321148345,2.0,0,1,0,0.0
ecom_50507,ecommerce,17.0,male,0.01875,0.3944121357580233,1.0,1,1,0,0.2786885245901639
ecom_50508,ecommerce,15.0,male,0.3175,0.38508877196221425,2.0,1,1,0,0.2459016393442623
ecom_50509,ecommerce,9.0,male,0.43875,0.37976553124711526,1.0,0,1,0,0.14754098360655737
ecom_50510,ecommerce,0.0,male,0.37875,0.4367519000584633,1.0,1,1,0,0.0
ecom_50511,ecommerce,8.0,female,0.5137499999999999,0.6364811224960768,5.0,1,1,0,0.13114754098360656
ecom_50512,ecommerce,9.0,female,0.49124999999999996,0.3699190744330595,7.0,1,1,1,0.14754098360655737
ecom_50513,ecommerce,5.0,male,0.37875,0.37890396627588535,1.0,0,1,0,0.08196721311475409
ecom_50514,ecommerce,0.0,male,0.35875,0.43865965106618665,1.0,0,1,0,0.0
ecom_50515,ecommerce,22.0,female,0.29875,0.41785901104649376,1.0,0,1,0,0.36065573770491804
ecom_50516,ecommerce,0.0,male,0.23625,0.40499707683313335,3.0,0,1,0,0.0
