customer_ref,source_industry,churn,tenure_score,gender,engagement_score,monetary_value,product_or_service_count,support_friction,is_active
ecom_00318,ecommerce,0,0.1475409836065573,1,0.4,0.6147881473276101,3,0,1
ecom_00319,ecommerce,1,0.0,1,0.4,0.427520846795286,4,0,0
ecom_00320,ecommerce,0,0.3442622950819672,0,0.4,0.4323517646696821,3,0,1
ecom_00321,ecommerce,0,0.4590163934426229,0,0.4,0.8257177143912121,3,0,1
ecom_00322,ecommerce,0,0.2295081967213114,1,0.4,0.4993999815378935,3,0,1
ecom_00323,ecommerce,0,0.1311475409836065,1,0.4,0.4528447029139357,3,0,1
ecom_00324,ecommerce,0,0.2131147540983606,0,0.6,0.7150066155881719,3,0,1
ecom_00325,ecommerce,0,0.1967213114754098,0,0.4,0.4232437921166805,3,0,1
ecom_00326,ecommerce,0,0.0655737704918032,1,0.6,0.5102310840333548,3,1,1
ecom_00327,ecommerce,0,0.2459016393442623,1,0.4,0.5355857103295486,3,1,1
ecom_00328,ecommerce,0,0.2950819672131147,1,0.6,0.4555524785378012,3,0,1
ecom_00329,ecommerce,1,0.0,0,0.6,0.3920428320871411,3,1,0
ecom_00330,ecommerce,0,0.0327868852459016,1,0.4,0.4388442721314502,3,0,1
ecom_00331,ecommerce,0,0.0983606557377049,0,0.6,0.8056863288101171,2,0,1
ecom_00332,ecommerce,0,0.0,1,0.4,0.6633127173143789,4,0,1
ecom_00333,ecommerce,1,0.1475409836065573,1,0.6,0.3654881688667343,3,1,0
ecom_00334,ecommerce,0,0.2131147540983606,1,0.4,0.6440813563494261,5,0,1
ecom_00335,ecommerce,0,0.2295081967213114,0,0.6,0.5172774546909136,4,1,1
ecom_00336,ecommerce,0,0.0,1,0.4,0.4401981599433828,3,0,1
ecom_00337,ecommerce,0,0.1311475409836065,0,0.6,0.457214068125173,3,0,1
ecom_00338,ecommerce,0,0.1147540983606557,1,0.6,0.4719222129911689,2,0,1
ecom_00339,ecommerce,1,0.0,1,0.6,0.3797039908920274,5,1,0
ecom_00340,ecommerce,0,0.1639344262295081,0,0.4,0.5382011754207822,3,0,1
ecom_00341,ecommerce,0,0.3114754098360656,0,0.4,0.6316194344441367,3,0,1
ecom_00342,ecommerce,0,0.2295081967213114,0,0.6,0.8183328717806702,3,0,1
ecom_00343,ecommerce,0,0.1639344262295081,1,0.6,0.5795255238622726,3,0,1
ecom_00344,ecommerce,0,0.4098360655737705,1,0.6,0.4793070556017108,3,1,1
ecom_00345,ecommerce,1,0.0,1,0.4,0.4525370011384965,2,0,0
ecom_00346,ecommerce,0,0.0,1,0.4,0.3815502015446629,3,0,1
ecom_00347,ecommerce,0,0.180327868852459,0,0.6,0.6099879996307579,3,0,1
ecom_00348,ecommerce,0,0.1639344262295081,0,0.6,0.5060771100649251,3,0,1
ecom_00349,ecommerce,0,0.360655737704918,1,0.4,0.9077817779008585,4,1,1
ecom_00350,ecommerce,0,0.0,1,0.6,0.3915505092464383,2,1,1
ecom_00351,ecommerce,0,0.0,1,0.6,0.5006923289947383,3,0,1
ecom_00352,ecommerce,0,0.1475409836065573,1,0.6,0.3731499430751716,4,0,1
ecom_00353,ecommerce,0,0.3770491803278688,1,0.4,0.8677190067386689,3,0,1
ecom_00354,ecommerce,0,0.1475409836065573,1,0.4,0.3721960675713099,3,0,1
ecom_00355,ecommerce,1,0.0,0,0.6,0.3965045078310102,3,1,0
ecom_00356,ecommerce,1,0.1475409836065573,1,0.6,0.3702575463860427,4,0,0
ecom_00357,ecommerce,0,0.1147540983606557,1,0.4,0.4191513585033385,4,1,1
ecom_00358,ecommerce,1,0.0,1,0.4,0.4379519369826764,3,0,0
ecom_00359,ecommerce,0,0.1311475409836065,1,0.4,0.4209667989784301,4,0,1
ecom_00360,ecommerce,0,0.0655737704918032,1,0.6,0.4757069448290716,2,0,1
ecom_00361,ecommerce,0,0.1475409836065573,0,0.6,0.374996153727807,4,0,1
ecom_00362,ecommerce,0,0.1639344262295081,1,0.6,0.6031570202160067,3,1,1
ecom_00363,ecommerce,0,0.0,0,0.6,0.394965998953814,4,0,1
ecom_00364,ecommerce,0,0.2459016393442623,0,0.4,0.4335210314163512,3,0,1
ecom_00365,ecommerce,0,0.2622950819672131,1,0.4,0.8193175174620757,4,1,1
ecom_00366,ecommerce,0,0.180327868852459,0,0.4,0.3882888704267823,3,0,1
ecom_00367,ecommerce,0,0.2622950819672131,1,0.6,0.4824456137111911,3,1,1
ecom_00368,ecommerce,0,0.3442622950819672,0,0.4,0.7816240499707683,4,0,1
ecom_00369,ecommerce,0,0.2786885245901639,0,0.4,0.4918612880396319,4,0,1
ecom_00370,ecommerce,0,0.1147540983606557,0,0.4,0.3870580633250253,3,1,1
ecom_00371,ecommerce,1,0.0,1,0.6,0.4012738853503184,3,0,0
ecom_00372,ecommerce,0,0.0,1,0.4,0.4137665774331517,3,0,1
ecom_00373,ecommerce,0,0.2786885245901639,1,0.4,0.9081202498538417,3,1,1
ecom_00374,ecommerce,0,0.0,1,0.6,0.3930274777685467,3,0,1
ecom_00375,ecommerce,0,0.0983606557377049,1,0.4,0.5262931167112834,3,0,1
ecom_00376,ecommerce,0,0.081967213114754,0,0.6,0.5022308378719345,3,1,1
ecom_00377,ecommerce,0,0.1475409836065573,0,0.6,0.3717960552632389,3,0,1
ecom_00378,ecommerce,0,0.4262295081967213,0,0.4,0.5655866334348749,3,0,1
ecom_00379,ecommerce,0,0.1147540983606557,1,0.6,0.3905043232099449,3,0,1
ecom_00380,ecommerce,1,0.1311475409836065,0,0.6,0.4395827563925044,3,0,0
ecom_00381,ecommerce,0,0.0,0,0.6,0.3895196775285393,3,1,1
ecom_00382,ecommerce,0,0.1639344262295081,1,0.4,0.5979876303886273,3,0,1
ecom_00383,ecommerce,0,0.0327868852459016,0,0.6,0.478814732761008,3,0,1
ecom_00384,ecommerce,0,0.1311475409836065,1,0.4,0.512200375396166,5,0,1
ecom_00385,ecommerce,0,0.0983606557377049,1,0.2,0.5454013969660605,3,0,1
ecom_00386,ecommerce,0,0.4426229508196721,1,0.4,0.6377119295978337,3,0,1
ecom_00387,ecommerce,0,0.1475409836065573,1,0.4,0.5799255361703437,4,1,1
ecom_00388,ecommerce,0,0.1475409836065573,1,0.4,0.3706267885165697,4,0,1
ecom_00389,ecommerce,1,0.0,1,0.4,0.338748884581064,3,1,0
ecom_00390,ecommerce,1,0.0,1,0.6,0.4107203298563032,3,1,0
ecom_00391,ecommerce,0,0.1475409836065573,1,0.4,0.3471183728730114,4,0,1
ecom_00392,ecommerce,0,0.0,1,0.6,0.3944429059355672,2,0,1
ecom_00393,ecommerce,0,0.0,1,0.4,0.4569679067048216,2,0,1
ecom_00394,ecommerce,0,0.180327868852459,0,0.4,0.4316440505861719,4,0,1
ecom_00395,ecommerce,0,0.0327868852459016,1,0.6,0.3913966583587187,5,0,1
ecom_00396,ecommerce,0,0.3442622950819672,1,0.4,0.5575556170959106,2,0,1
ecom_00397,ecommerce,0,0.0,0,0.6,0.4506907904858611,2,1,1
ecom_00398,ecommerce,0,0.1639344262295081,1,0.6,0.4517062063448106,2,0,1
ecom_00399,ecommerce,0,0.3770491803278688,1,0.6,0.4068125173082249,2,1,1
ecom_00400,ecommerce,0,0.1147540983606557,0,0.4,0.5729714760454168,4,0,1
ecom_00401,ecommerce,1,0.0,0,0.6,0.4485368780577864,3,0,0
ecom_00402,ecommerce,0,0.1967213114754098,0,0.6,0.4477983937967322,4,0,1
ecom_00403,ecommerce,0,0.081967213114754,1,0.4,0.4737376534662605,3,0,1
ecom_00404,ecommerce,1,0.2131147540983606,1,0.4,0.5168159020277547,3,1,0
ecom_00405,ecommerce,0,0.180327868852459,0,0.4,0.542324379211668,2,0,1
ecom_00406,ecommerce,0,0.0,0,0.6,0.5357703313948121,3,0,1
ecom_00407,ecommerce,0,0.081967213114754,0,0.4,0.6510661866518969,3,0,1
ecom_00408,ecommerce,0,0.3278688524590163,1,0.4,0.4603218560571094,3,0,1
ecom_00409,ecommerce,0,0.2131147540983606,1,0.4,0.6300193852118526,4,1,1
ecom_00410,ecommerce,0,0.4262295081967213,1,0.4,0.7635311855749407,2,0,1
ecom_00411,ecommerce,0,0.2295081967213114,1,0.6,0.8966737438075019,4,0,1
ecom_00412,ecommerce,0,0.4918032786885246,1,0.4,0.4740145850641558,3,0,1
ecom_00413,ecommerce,0,0.0,1,0.4,0.5782639465829718,3,0,1
ecom_00414,ecommerce,0,0.2295081967213114,1,0.4,0.8981507123296101,4,0,1
ecom_00415,ecommerce,0,0.3770491803278688,1,0.4,0.4269362134219514,3,0,1
ecom_00416,ecommerce,1,0.1475409836065573,0,0.6,0.3758884888765808,5,1,0
ecom_00417,ecommerce,0,0.1475409836065573,0,0.6,0.6681128650112311,2,0,1
ecom_00418,ecommerce,0,0.180327868852459,0,0.4,0.5495861411120342,3,1,1
ecom_00419,ecommerce,0,0.2786885245901639,1,0.4,0.4217975937721161,5,0,1
ecom_00420,ecommerce,0,0.3278688524590163,0,0.4,0.7314071202190836,3,1,1
ecom_00421,ecommerce,0,0.0491803278688524,1,0.4,0.4709067971322194,3,0,1
ecom_00422,ecommerce,0,0.0327868852459016,1,0.4,0.3889965845102925,3,0,1
ecom_00423,ecommerce,1,0.081967213114754,1,0.6,0.3925966952829318,2,1,0
ecom_00424,ecommerce,0,0.2622950819672131,1,0.4,0.517062063448106,4,0,1
ecom_00425,ecommerce,0,0.1147540983606557,0,0.6,0.4966922059140281,3,0,1
ecom_00426,ecommerce,0,0.0,1,0.4,0.3846272192990553,3,0,1
ecom_00427,ecommerce,0,0.1967213114754098,0,0.4,0.5042924397673774,2,0,1
ecom_00428,ecommerce,0,0.4754098360655737,1,0.4,0.6493430567094371,3,0,1
ecom_00429,ecommerce,0,0.2131147540983606,0,0.4,0.3797655312471152,4,1,1
ecom_00430,ecommerce,0,0.0,0,0.4,0.5172774546909136,4,0,1
ecom_00431,ecommerce,0,0.1475409836065573,1,0.4,0.3783808732576387,3,0,1
ecom_00432,ecommerce,0,0.4262295081967213,1,0.4,0.3830887104218591,3,0,1
ecom_00433,ecommerce,0,0.1311475409836065,0,0.6,0.4644142896704514,3,0,1
ecom_00434,ecommerce,0,0.081967213114754,1,0.6,0.4710606480199391,3,0,1
ecom_00435,ecommerce,0,0.180327868852459,1,0.6,0.4017662081910212,3,1,1
ecom_00436,ecommerce,0,0.1147540983606557,0,0.4,0.4652758546416813,3,0,1
ecom_00437,ecommerce,0,0.4098360655737705,1,0.4,0.8263638881196345,4,0,1
ecom_00438,ecommerce,1,0.0,1,0.6,0.3903504723222253,3,1,0
ecom_00439,ecommerce,0,0.0,0,0.4,0.4978614726606972,3,0,1
ecom_00440,ecommerce,0,0.2950819672131147,1,0.4,0.511769592910551,5,0,1
ecom_00441,ecommerce,0,0.0,1,0.6,0.4155512477306994,2,0,1
ecom_00442,ecommerce,1,0.1639344262295081,0,0.6,0.5045386011877289,1,1,0
ecom_00443,ecommerce,0,0.1147540983606557,1,0.4,0.5007538693498261,3,0,1
ecom_00444,ecommerce,1,0.2950819672131147,1,0.6,0.9187667312840394,3,1,0
ecom_00445,ecommerce,0,0.1475409836065573,1,0.6,0.5411551124649989,4,0,1
ecom_00446,ecommerce,0,0.4098360655737705,1,0.4,0.4387211914212745,3,0,1
ecom_00447,ecommerce,0,0.0,0,0.6,0.4419828302409304,5,0,1
ecom_00448,ecommerce,0,0.0327868852459016,0,0.6,0.4410904950921566,3,0,1
ecom_00449,ecommerce,1,0.0,1,0.4,0.4715837410381857,4,0,0
ecom_00450,ecommerce,0,0.1147540983606557,0,0.6,0.4086279577833164,1,0,1
ecom_00451,ecommerce,0,0.4426229508196721,0,0.6,0.4764761992676697,3,1,1
ecom_00452,ecommerce,0,0.0327868852459016,1,0.4,0.4413058863349641,3,0,1
ecom_00453,ecommerce,0,0.1639344262295081,0,0.6,0.393304409366442,3,1,1
ecom_00454,ecommerce,0,0.180327868852459,0,0.6,0.4917074371519124,1,1,1
ecom_00455,ecommerce,0,0.1147540983606557,0,0.4,0.4425059232591772,4,0,1
ecom_00456,ecommerce,0,0.1311475409836065,0,0.6,0.3868426720822179,3,0,1
ecom_00457,ecommerce,0,0.0491803278688524,1,0.4,0.4256438659651066,5,0,1
ecom_00458,ecommerce,0,0.2131147540983606,0,0.4,0.4382904089356595,1,0,1
ecom_00459,ecommerce,0,0.1147540983606557,0,0.6,0.5077079294747531,3,0,1
ecom_00460,ecommerce,0,0.2459016393442623,1,0.6,0.8747961475737716,3,0,1
ecom_00461,ecommerce,1,0.1475409836065573,1,0.6,0.3569648296870673,1,1,0
ecom_00462,ecommerce,0,0.0,1,0.6,0.3905966337425767,4,0,1
ecom_00463,ecommerce,0,0.4098360655737705,0,0.6,0.4045970645250623,3,0,1
ecom_00464,ecommerce,0,0.3770491803278688,1,0.6,0.8504569371365273,3,0,1
ecom_00465,ecommerce,1,0.0,0,0.4,0.379057817163605,4,1,0
ecom_00466,ecommerce,0,0.0983606557377049,1,0.4,0.6674359211052648,3,0,1
ecom_00467,ecommerce,1,0.0,0,0.6,0.4715222006830979,3,0,0
ecom_00468,ecommerce,0,0.3278688524590163,0,0.4,0.8231637896550662,3,1,1
ecom_00469,ecommerce,0,0.1475409836065573,0,0.4,0.4685682636388812,3,0,1
ecom_00470,ecommerce,0,0.0327868852459016,1,0.6,0.3907812548078402,1,0,1
ecom_00471,ecommerce,1,0.3278688524590163,1,0.4,0.8999046124496137,3,1,0
ecom_00472,ecommerce,0,0.1311475409836065,0,0.4,0.3848118403643189,1,0,1
ecom_00473,ecommerce,0,0.2459016393442623,0,0.4,0.4942305917105141,4,1,1
ecom_00474,ecommerce,1,0.0,1,0.4,0.4425366934367211,3,0,0
ecom_00475,ecommerce,0,0.1475409836065573,1,0.4,0.3736422659158743,3,0,1
ecom_00476,ecommerce,0,0.081967213114754,0,0.6,0.4973076094649066,4,0,1
ecom_00477,ecommerce,0,0.2131147540983606,1,0.4,0.4644450598479953,4,0,1
ecom_00478,ecommerce,0,0.0491803278688524,0,0.4,0.5193082864088125,4,1,1
ecom_00479,ecommerce,0,0.1475409836065573,0,0.6,0.3776731591741284,4,0,1
ecom_00480,ecommerce,0,0.2459016393442623,1,0.6,0.4441367426690052,3,0,1
ecom_00481,ecommerce,0,0.180327868852459,1,0.4,0.501184651835441,4,0,1
ecom_00482,ecommerce,0,0.1147540983606557,0,0.6,0.3862580387088833,4,0,1
ecom_00483,ecommerce,1,0.1967213114754098,0,0.4,0.5432167143604418,3,0,0
ecom_00484,ecommerce,1,0.2950819672131147,1,0.4,0.4664758915658943,3,0,0
ecom_00485,ecommerce,0,0.2622950819672131,1,0.6,0.8356872519154435,3,0,1
ecom_00486,ecommerce,0,0.0,1,0.4,0.7018062094218283,4,1,1
ecom_00487,ecommerce,0,0.1311475409836065,1,0.4,0.6222037601156959,3,0,1
ecom_00488,ecommerce,0,0.0163934426229508,0,0.4,0.4547524539216591,3,1,1
ecom_00489,ecommerce,0,0.1147540983606557,1,0.4,0.4226899289208898,3,0,1
ecom_00490,ecommerce,1,0.0,0,0.4,0.3805040155081695,4,1,0
ecom_00491,ecommerce,0,0.1475409836065573,1,0.4,0.3601956983291793,3,0,1
ecom_00492,ecommerce,0,0.3934426229508196,0,0.6,0.8094710606480199,3,0,1
ecom_00493,ecommerce,0,0.2786885245901639,1,0.4,0.4902612388073479,3,0,1
ecom_00494,ecommerce,0,0.0,1,0.6,0.4130588633496415,1,0,1
ecom_00495,ecommerce,0,0.0983606557377049,1,0.4,0.4319209821840672,1,0,1
ecom_00496,ecommerce,0,0.1311475409836065,0,0.4,0.3864426597741469,4,0,1
ecom_00497,ecommerce,0,0.1475409836065573,1,0.4,0.4985076463891196,3,1,1
ecom_00498,ecommerce,0,0.081967213114754,1,0.6,0.4431828671651435,3,0,1
ecom_00499,ecommerce,0,0.0491803278688524,1,0.6,0.4234284131819441,4,0,1
ecom_00500,ecommerce,0,0.4262295081967213,0,0.6,0.6441428967045139,4,1,1
ecom_00501,ecommerce,0,0.2950819672131147,1,0.6,0.638819655989415,3,1,1
ecom_00502,ecommerce,0,0.081967213114754,0,0.6,0.4669374442290532,1,0,1
ecom_00503,ecommerce,0,0.4098360655737705,0,0.4,0.7331302501615434,4,0,1
ecom_00504,ecommerce,0,0.1639344262295081,1,0.6,0.5026000800024616,4,0,1
ecom_00505,ecommerce,0,0.0163934426229508,1,0.6,0.4595833717960553,4,0,1
ecom_00506,ecommerce,0,0.0,1,0.4,0.4546293732114834,4,0,1
ecom_00507,ecommerce,0,0.2786885245901639,1,0.6,0.3944121357580233,1,1,1
ecom_00508,ecommerce,0,0.2459016393442623,1,0.4,0.3850887719622142,3,1,1
ecom_00509,ecommerce,0,0.1475409836065573,1,0.6,0.3797655312471152,4,0,1
ecom_00510,ecommerce,0,0.0,1,0.6,0.4367519000584633,3,1,1
ecom_00511,ecommerce,0,0.1311475409836065,0,0.6,0.6364811224960768,4,1,1
ecom_00512,ecommerce,1,0.1475409836065573,0,0.6,0.3699190744330595,3,1,0
ecom_00513,ecommerce,0,0.081967213114754,1,0.6,0.3789039662758853,3,0,1
ecom_00514,ecommerce,0,0.0,1,0.4,0.4386596510661866,4,0,1
ecom_00515,ecommerce,0,0.360655737704918,0,0.4,0.4178590110464937,3,0,1
ecom_00516,ecommerce,0,0.0,1,0.6,0.4049970768331333,4,0,1
ecom_00517,ecommerce,0,0.081967213114754,1,0.4,0.5084464137358072,3,0,1
ecom_00518,ecommerce,0,0.180327868852459,1,0.6,0.3969045201390812,4,0,1
ecom_00519,ecommerce,0,0.2459016393442623,0,0.6,0.4686605741715129,1,1,1
ecom_00520,ecommerce,0,0.0655737704918032,1,0.4,0.3801963137327302,3,1,1
ecom_00521,ecommerce,1,0.0,0,0.6,0.3938582725622326,4,1,0
ecom_00522,ecommerce,0,0.4262295081967213,1,0.6,0.6718975968491339,3,0,1
ecom_00523,ecommerce,0,0.1311475409836065,1,0.6,0.6431890212006522,4,0,1
ecom_00524,ecommerce,0,0.1639344262295081,0,0.6,0.3991815132773316,3,0,1
ecom_00525,ecommerce,0,0.4262295081967213,0,0.6,0.7469460598787655,3,0,1
ecom_00526,ecommerce,0,0.2622950819672131,0,0.4,0.4788455029385519,3,0,1
ecom_00527,ecommerce,0,0.3278688524590163,0,0.4,0.4473060709560294,3,1,1
ecom_00528,ecommerce,0,0.1639344262295081,1,0.4,0.5428474722299147,3,1,1
ecom_00529,ecommerce,0,0.3770491803278688,1,0.6,0.8592264377365457,3,0,1
ecom_00530,ecommerce,0,0.1967213114754098,0,0.4,0.467829779377827,4,0,1
ecom_00531,ecommerce,0,0.1475409836065573,1,0.4,0.3777654697067602,3,1,1
ecom_00532,ecommerce,1,0.0,1,0.6,0.393704421674513,3,1,0
ecom_00533,ecommerce,0,0.0327868852459016,0,0.6,0.3856118649804609,4,0,1
ecom_00534,ecommerce,0,0.2786885245901639,1,0.6,0.3864426597741469,3,1,1
ecom_00535,ecommerce,0,0.0163934426229508,1,0.6,0.4587218068248254,3,0,1
ecom_00536,ecommerce,1,0.3278688524590163,1,0.4,0.3809347979937844,4,1,0
ecom_00537,ecommerce,0,0.2622950819672131,0,0.4,0.4543216714360442,3,0,1
ecom_00538,ecommerce,1,0.1475409836065573,0,0.4,0.3705960183390258,4,0,0
ecom_00539,ecommerce,1,0.0,0,0.6,0.3905658635650327,3,0,0
ecom_00540,ecommerce,0,0.1475409836065573,1,0.6,0.5103541647435306,3,1,1
ecom_00541,ecommerce,0,0.3278688524590163,0,0.6,0.4090587402689313,4,1,1
ecom_00542,ecommerce,1,0.0,0,0.4,0.4360441859749531,3,1,0
ecom_00543,ecommerce,1,0.0655737704918032,0,0.6,0.3931813286562663,5,1,0
ecom_00544,ecommerce,0,0.0163934426229508,0,0.6,0.3808424874611527,3,0,1
ecom_00545,ecommerce,1,0.0327868852459016,1,0.6,0.3816732822548386,3,1,0
ecom_00546,ecommerce,0,0.0,0,0.6,0.3790270469860611,3,0,1
ecom_00547,ecommerce,0,0.1475409836065573,1,0.4,0.3694882919474446,3,0,1
ecom_00548,ecommerce,0,0.2459016393442623,0,0.6,0.4998307640235084,4,0,1
ecom_00549,ecommerce,0,0.0983606557377049,1,0.6,0.3938275023846888,4,1,1
ecom_00550,ecommerce,0,0.4918032786885246,0,0.4,0.6323886888827349,4,1,1
ecom_00551,ecommerce,0,0.0655737704918032,1,0.4,0.3793655189390442,4,0,1
ecom_00552,ecommerce,0,0.1311475409836065,0,0.4,0.4312132681005569,3,1,1
ecom_00553,ecommerce,0,0.360655737704918,0,0.4,0.5354933997969168,3,0,1
ecom_00554,ecommerce,0,0.1475409836065573,1,0.4,0.3772116065109696,3,0,1
ecom_00555,ecommerce,0,0.0655737704918032,0,0.4,0.5210006461737284,3,0,1
ecom_00556,ecommerce,0,0.1475409836065573,1,0.6,0.4516446659897227,3,0,1
ecom_00557,ecommerce,0,0.180327868852459,0,0.6,0.7256223268408258,3,0,1
ecom_00558,ecommerce,0,0.081967213114754,0,0.6,0.379457829471676,4,0,1
ecom_00559,ecommerce,1,0.0,1,0.4,0.3819502138527339,4,1,0
ecom_00560,ecommerce,0,0.2131147540983606,1,0.6,0.6063263485030309,4,0,1
ecom_00561,ecommerce,0,0.0,1,0.4,0.4398289178128557,4,0,1
ecom_00562,ecommerce,0,0.2295081967213114,1,0.4,0.4529677836241115,3,1,1
ecom_00563,ecommerce,0,0.1475409836065573,1,0.6,0.3852118526723899,3,0,1
ecom_00564,ecommerce,1,0.1475409836065573,1,0.4,0.372965322009908,4,1,0
ecom_00565,ecommerce,1,0.0,1,0.6,0.3991815132773316,3,0,0
ecom_00566,ecommerce,0,0.0655737704918032,0,0.4,0.4878611649589218,3,1,1
ecom_00567,ecommerce,0,0.2131147540983606,1,0.4,0.4189975076156189,3,1,1
ecom_00568,ecommerce,0,0.081967213114754,0,0.6,0.5146312194221361,3,0,1
ecom_00569,ecommerce,1,0.0,1,0.4,0.625403858580264,4,1,0
ecom_00570,ecommerce,0,0.0983606557377049,0,0.4,0.5215237391919751,4,0,1
ecom_00571,ecommerce,1,0.0,1,0.4,0.6341425890027385,4,0,0
ecom_00572,ecommerce,0,0.2950819672131147,1,0.4,0.4445367549770762,3,0,1
ecom_00573,ecommerce,0,0.1475409836065573,0,0.4,0.3740730484014892,3,0,1
ecom_00574,ecommerce,0,0.1311475409836065,0,0.4,0.4492753623188405,3,0,1
ecom_00575,ecommerce,0,0.4098360655737705,1,0.6,0.8338410412628081,3,0,1
ecom_00576,ecommerce,1,0.3278688524590163,1,0.4,0.3839810455706329,3,0,0
ecom_00577,ecommerce,0,0.4262295081967213,1,0.4,0.7647004523216098,3,0,1
ecom_00578,ecommerce,0,0.0491803278688524,1,0.6,0.5312163451183113,3,0,1
ecom_00579,ecommerce,0,0.180327868852459,0,0.4,0.4820456014031201,3,1,1
ecom_00580,ecommerce,0,0.1311475409836065,1,0.6,0.548416874365365,3,0,1
ecom_00581,ecommerce,0,0.1967213114754098,1,0.4,0.5501707744853688,1,0,1
ecom_00582,ecommerce,1,0.0491803278688524,0,0.6,0.7136834979537832,1,1,0
ecom_00583,ecommerce,0,0.3278688524590163,1,0.6,0.4636142650543093,1,1,1
ecom_00584,ecommerce,0,0.1475409836065573,1,0.4,0.4639835071848364,3,0,1
ecom_00585,ecommerce,1,0.0,1,0.4,0.3791193575186929,4,1,0
ecom_00586,ecommerce,0,0.0983606557377049,1,0.4,0.8444567525154619,3,0,1
ecom_00587,ecommerce,1,0.0,0,0.6,0.3816732822548386,4,1,0
ecom_00588,ecommerce,0,0.0983606557377049,0,0.4,0.4139204283208714,3,0,1
ecom_00589,ecommerce,0,0.1475409836065573,0,0.6,0.3775500784639526,3,0,1
ecom_00590,ecommerce,0,0.3770491803278688,1,0.6,0.8430720945259854,3,0,1
ecom_00591,ecommerce,0,0.0983606557377049,0,0.4,0.4765685098003015,1,1,1
ecom_00592,ecommerce,0,0.2295081967213114,1,0.6,0.9052278531647128,3,0,1
ecom_00593,ecommerce,0,0.0,0,0.6,0.3941967445152158,3,0,1
ecom_00594,ecommerce,0,0.2950819672131147,1,0.4,0.4194898304563217,3,1,1
ecom_00595,ecommerce,0,0.3278688524590163,0,0.4,0.4357980245546016,3,1,1
ecom_00596,ecommerce,1,0.1475409836065573,0,0.4,0.3733037939628911,3,1,0
ecom_00597,ecommerce,0,0.3770491803278688,1,0.6,0.7376534662605003,3,1,1
ecom_00598,ecommerce,0,0.180327868852459,1,0.6,0.3902889319671374,3,0,1
ecom_00599,ecommerce,0,0.3114754098360656,1,0.6,0.6414043509031047,3,0,1
ecom_00600,ecommerce,0,0.0,0,0.4,0.4423828425490015,4,0,1
ecom_00601,ecommerce,1,0.0,1,0.4,0.4228745499861534,4,1,0
ecom_00602,ecommerce,0,0.0655737704918032,0,0.6,0.4353364718914427,3,0,1
ecom_00603,ecommerce,0,0.0,1,0.6,0.3400412320379088,3,0,1
ecom_00604,ecommerce,0,0.4426229508196721,0,0.4,0.6381427120834486,3,0,1
ecom_00605,ecommerce,0,0.1311475409836065,0,0.4,0.6273423797655312,3,1,1
ecom_00606,ecommerce,0,0.0491803278688524,0,0.6,0.6589741222806856,1,1,1
ecom_00607,ecommerce,1,0.0,0,0.6,0.3877042370534478,4,1,0
ecom_00608,ecommerce,1,0.0,0,0.4,0.3822271454506292,3,0,0
ecom_00609,ecommerce,0,0.0,1,0.4,0.4760761869595987,1,0,1
ecom_00610,ecommerce,0,0.0,1,0.6,0.383119480599403,5,0,1
ecom_00611,ecommerce,0,0.3442622950819672,1,0.6,0.4381673282254839,4,0,1
ecom_00612,ecommerce,0,0.3442622950819672,1,0.6,0.6461429582448691,4,0,1
ecom_00613,ecommerce,0,0.2295081967213114,0,0.4,0.4616449736914982,3,0,1
ecom_00614,ecommerce,0,0.1967213114754098,0,0.6,0.6997753777039294,4,0,1
ecom_00615,ecommerce,0,0.0,0,0.4,0.4377673159174128,3,0,1
ecom_00616,ecommerce,0,0.1311475409836065,1,0.4,0.4282285608787962,3,0,1
ecom_00617,ecommerce,0,0.2459016393442623,1,0.4,0.870888335025693,3,0,1
ecom_00618,ecommerce,0,0.3770491803278688,1,0.6,0.3809347979937844,3,0,1
ecom_00619,ecommerce,0,0.4918032786885246,0,0.6,0.7300532324071509,4,1,1
ecom_00620,ecommerce,1,0.0,0,0.6,0.4546909135665713,5,0,0
ecom_00621,ecommerce,0,0.4590163934426229,1,0.6,0.5041693590572017,3,1,1
ecom_00622,ecommerce,0,0.2295081967213114,0,0.4,0.9222745315240468,5,0,1
ecom_00623,ecommerce,0,0.180327868852459,1,0.4,0.5188159635681098,3,1,1
ecom_00624,ecommerce,1,0.0,1,0.6,0.4605987876550047,5,0,0
ecom_00625,ecommerce,1,0.2459016393442623,0,0.4,0.9183359487984244,5,0,0
ecom_00626,ecommerce,0,0.2786885245901639,0,0.4,0.7175605403243176,1,1,1
ecom_00627,ecommerce,0,0.3770491803278688,0,0.6,0.5030000923105327,3,0,1
ecom_00628,ecommerce,1,0.0,0,0.6,0.392104372442229,1,0,0
ecom_00629,ecommerce,0,0.1967213114754098,0,0.4,0.6424813071171421,3,1,1
ecom_00630,ecommerce,0,0.0983606557377049,0,0.4,0.3797655312471152,4,0,1
ecom_00631,ecommerce,0,0.2950819672131147,0,0.4,0.8507954090895105,3,0,1
ecom_00632,ecommerce,0,0.081967213114754,0,0.6,0.4315517400535401,3,0,1
ecom_00633,ecommerce,0,0.1147540983606557,1,0.6,0.6069417520539093,1,0,1
ecom_00634,ecommerce,0,0.4918032786885246,1,0.6,0.6739899689221207,3,1,1
ecom_00635,ecommerce,0,0.1475409836065573,1,0.4,0.3746884519523678,3,0,1
